         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN  c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan  c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
59004.575015 15.676028 0.014491  1948    26 o    0     3.54 299.61892 62.13773  6384.67  3635.46  2.25 2.09  32.7 -0.427    18.94 19.52 02a59004o0580o 0x400210  74.923077     6.63        7.66    68.43        18.29     10.77         7       0    29.01        8.23    27.78         8.02      1.83        6        0        1       0
59004.577796 15.692878 0.014718  1918    26 o    0     1.93 299.61892 62.13773  6361.71  3591.03  2.60 2.13  35.6 -0.428    18.87 19.52 02a59004o0586o 0x082010  73.769231    12.14        8.06    71.66        19.15     12.33         7       0     3.55        9.71    22.59         7.14      1.16        5        1        1       0
59004.584809 15.681055 0.015119  1939    27 o    0     1.40 299.61892 62.13773  6424.49  3674.33  2.37 2.27  32.3 -0.422    18.88 19.54 02a59004o0601o 0x400110  71.814815    -6.68        8.35    65.38        17.47      8.25         7       0    11.11        8.90    39.26        11.33      3.30        6        0        1       0
59004.594634 15.693445 0.014726  1917    26 o    0     1.78 299.61892 62.13773  6438.98  3551.85  2.54 1.94  36.1 -0.439    18.99 19.61 02a59004o0622o 0x002010  73.730769   -13.35        8.18    55.15        14.74      5.07         7       0     1.98        8.66    10.93         3.16      0.25        6        0        1       0
59006.491162 15.704832 0.015453  1897    27 o    0     1.47 299.61892 62.13773  5330.59  8156.25  2.56 2.19   6.8 -0.323    18.78 19.32 01a59006o0550o 0x400210  70.259259     3.05        7.95    66.52        17.78     10.71         7       0    27.85        9.23    29.60         9.36      1.90        5        0        2       0
59006.494428 15.692313 0.015842  1919    28 o    0     0.91 299.61892 62.13773  5310.19  8121.64  2.12 1.93   1.0 -0.394    18.91 19.33 01a59006o0557o 0x002010  68.535714    -0.17        8.37    66.73        17.83      7.28         7       0    16.79        8.84    29.36         8.48      1.62        6        0        1       0
59006.497193 15.672133 0.013329  1955    24 o    0     1.74 299.61892 62.13773  5366.27  8196.31  2.34 2.08   7.1 -0.367    18.83 19.33 01a59006o0563o 0x400110  81.458333    -8.40        7.27    50.09        13.39      7.23         7       0     9.07        7.95    33.83         9.77      2.76        6        0        1       0
59006.508204 15.687796 0.013522  1927    24 o    0     2.16 299.61892 62.13773  5383.63  8081.24  2.12 1.91   3.2 -0.384    18.95 19.34 01a59006o0586o 0x400110  80.291667    -8.63        8.51    69.28        18.52      6.94         7       0     5.25        8.93    39.62        11.44      3.10        6        0        1       0
59008.513387 15.715761 0.045673  1878    79 o    0     1.00 299.61892 62.13773  4201.33  6938.16  2.62 1.96  45.3 -0.391    17.48 17.73 02a59008o0583o 0x100002  23.772152   -19.00       26.07    60.11        16.07      0.71         7       0    21.51       38.05    46.23        18.87      0.50        3        0        4       0
59008.515215 15.726802 0.044387  1859    76 o    0     0.64 299.61892 62.13773  4221.29  6977.91  2.59 2.10  45.7 -0.402    17.56 18.02 02a59008o0587o 0x500822  24.460526   -67.11       21.85    72.86        19.47      1.35         7       0   -86.00       30.74    57.00        23.27      1.20        3        0        4       0
59008.518419 15.722721 0.025601  1866    44 o    0     1.16 299.61892 62.13773  4159.72  6901.93  2.55 1.92  43.9 -0.404    18.01 18.32 02a59008o0594o 0x002000  42.409091   -23.84       14.20    52.90        14.14      1.91         7       0    -7.01       16.62    45.87        14.51      1.55        5        0        2       0
59008.524870 15.639851 0.044745  2014    83 o    0     1.24 299.61892 62.13773  4135.54  7017.14  2.79 1.90  42.6 -0.375    17.62 17.88 02a59008o0608o 0x100002  24.265060   -29.37       30.66    52.27        13.97      0.37         7       0    18.02       51.29    38.11        15.56      0.17        3        0        4       0
59010.502493 15.717497 0.012160  1875    21 o    0     2.86 299.61892 62.13773  2373.87  3906.78  2.18 1.92  -4.5 -0.386    19.33 20.22 01a59010o0573o 0x080030  89.285714   330.27        5.29   751.64       200.89   3236.92         7       0    10.17        6.12    17.26         5.46      1.58        5        1        1       0
59010.504331 15.692878 0.013586  1918    24 o    0     0.75 299.61892 62.13773  2352.47  3868.89  2.18 1.89  -4.4 -0.386    19.35 20.24 01a59010o0577o 0x000030  79.916667    59.25        5.60   165.77        44.30    116.86         7       0    14.83        6.41    16.70         5.28      1.30        5        0        2       0
59010.509861 15.718076 0.012167  1874    21 o    0     1.58 299.61892 62.13773  2412.13  3944.63  2.09 1.85  -4.4 -0.395    19.37 20.26 01a59010o0589o 0x000010  89.238095     0.55        5.16    32.09         8.58      4.92         7       0     9.89        5.50    13.54         3.91      1.03        6        0        1       0
59010.514954 15.707123 0.013192  1893    23 o    0     1.86 299.61892 62.13773  2429.21  3827.81  2.29 1.95  -1.9 -0.375    19.33 20.27 01a59010o0600o 0x000010  82.304348    -2.46        6.15    40.05        10.70      5.32         7       0     0.75        7.18    12.27         3.88      0.50        5        0        2       0
59011.510932 15.690052 0.024278  1923    43 o    0     1.38 299.61892 62.13773  3847.87  8974.11  2.26 2.10  59.7 -0.409    18.60 19.13 02a59011o0572o 0x002000  44.720930   -10.24       16.27    40.16        10.73      0.89         7       0     8.81       24.86    24.01         9.80      0.28        3        0        4       0
59011.514156 15.656146 0.016417  1984    30 o    0     1.46 299.61892 62.13773  3869.54  9014.04  2.22 2.18 -86.8 -0.415    18.92 19.64 02a59011o0579o 0x400130  66.133333   799.55        8.94  1537.91       411.02   5511.63         7       0   -12.95       10.00    47.32        13.66      3.43        6        0        1       0
59011.518311 15.702545 0.014850  1901    26 o    0     1.59 299.61892 62.13773  3807.89  8935.14  2.16 2.10  61.3 -0.417    19.08 19.92 02a59011o0588o 0x400110  73.115385     8.71        7.81    36.75         9.82      3.08         7       0     3.53        9.37    39.06        12.35      3.43        5        0        2       0
59011.523352 15.685544 0.012932  1931    23 o    0     2.39 299.61892 62.13773  3786.23  9052.47  2.20 2.13  62.9 -0.415    19.21 20.06 02a59011o0599o 0x002030  83.956522    58.01        6.70   209.93        56.11    113.11         7       0    -3.46        7.11    26.68         7.70      2.18        6        0        1       0
59014.498675 15.692313 0.011881  1919    21 o    0     7.26 299.61892 62.13773  2371.55  3907.63  2.23 1.94  -0.9 -0.383    19.48 20.66 01a59014o0561o 0x400130  91.380952    54.95        6.31   100.74        26.92     48.96         7       0    16.41        7.88    28.05         8.87      2.54        5        0        2       0
59014.500515 15.697985 0.011375  1909    20 o    0     1.56 299.61892 62.13773  2350.34  3870.99  2.07 1.92   6.0 -0.406    19.52 20.65 01a59014o0565o 0x400310  95.450000     3.77        4.72    46.99        12.56     12.87         7       0    16.58        5.02    25.50         7.36      3.98        6        0        1       0
59014.504263 14.558810 0.003784  5451    19 o    0  3586.77 299.61892 62.13773  2409.74  3946.44  1.99 1.84   4.1 -0.407    19.54 20.65 01a59014o0573o 0x500111 286.894737    -0.65        4.84    36.82         9.84      6.56         7       0     6.84        5.12    25.41         7.33      3.76        6        0        1       0
59014.511185 15.704259 0.012013  1898    21 o    0     3.30 299.61892 62.13773  2427.02  3830.29  2.17 1.89   0.9 -0.391    19.49 20.65 01a59014o0588o 0x002010  90.380952     0.34        5.01    42.76        11.43      9.76         7       0    13.48        5.37    20.11         5.81      2.36        6        0        1       0
59015.508510 15.693445 0.013027  1917    23 o    0     1.17 299.61892 62.13773  3851.90  8972.24  2.19 2.14  62.1 -0.427    19.53 20.85 02a59015o0567o 0x082010  83.347826     0.18        5.76    34.37         9.19      4.64         7       0     8.90        6.12    21.29         6.15      2.04        6        1        0       0
59015.510349 15.722139 0.011631  1867    20 o    0     4.65 299.61892 62.13773  3869.34  9014.20  2.46 2.07  44.9 -0.408    19.51 20.86 02a59015o0571o 0x400830  93.350000   805.13        5.70  1493.11       399.05   9645.66         7       0   -15.50        9.90    12.02         6.01      0.74        2        2        3       0
59015.513131 15.714605 0.012705  1880    22 o    0     3.93 299.61892 62.13773  3807.77  8935.08  2.50 2.06  42.9 -0.404    19.50 20.88 02a59015o0577o 0x400810  85.454545    14.38        5.97    72.34        19.33     22.27         7       0     4.83        9.93     6.81         2.78      0.17        3        2        2       0
59015.518204 15.711146 0.011514  1886    20 o    0     2.82 299.61892 62.13773  3789.32  9049.43  2.24 2.12  41.1 -0.424    19.55 20.85 02a59015o0588o 0x400130  94.300000   238.23        4.91   764.81       204.40   3052.75         7       0   -10.25        5.24    23.96         6.92      3.09        6        0        1       0
59018.484480 15.622736 0.011144  2046    21 o    0     7.54 299.61892 62.13773  3480.52  9871.17  2.15 2.04 -34.6 -0.406    19.42 20.63 01a59018o0532o 0x801010  97.428571    -6.36        5.59    58.53        15.64     12.25         7       0     9.48        5.92    18.65         5.38      1.46        6        0        1       0
59018.486325 15.730898 0.012898  1852    22 o    0     1.51 299.61892 62.13773  3464.04  9830.19  2.26 2.14 -34.3 -0.394    19.39 20.63 01a59018o0536o 0x880010  84.181818    -3.68        5.18    53.66        14.34     12.29         7       0     0.85        5.87     7.89         2.50      0.36        5        1        1       0
59018.489544 15.782523 0.013526  1766    22 o    0     2.14 299.61892 62.13773  3517.30  9908.37  2.45 2.31 -54.3 -0.421    19.34 20.64 01a59018o0543o 0x801030  80.272727   303.56        5.53   763.67       204.10   2915.64         7       0     3.63        6.43    15.79         4.99      1.12        5        0        2       0
59018.495535 15.695713 0.013621  1913    24 o    0     6.96 299.61892 62.13773  3535.05  9787.99  2.85 2.74 -40.2 -0.394    18.99 20.45 01a59018o0556o 0xc00110  79.708333    -3.02        6.87    47.14        12.60      7.08         7       0     0.19        8.26    32.62        10.32      3.18        5        1        1       0
59026.470935 15.735598 0.010598  1844    18 o    0     3.51 299.61892 62.13773  8349.05  3582.22  2.40 2.27 -17.4 -0.385    19.56 20.97 01a59026o0500o 0x082010 102.444444     2.44        4.47    48.16        12.87     15.80         7       0    11.91        6.00    17.95         6.35      1.64        4        2        1       0
59026.473242 15.730898 0.011725  1852    20 o    0     3.73 299.61892 62.13773  8329.25  3541.32  2.48 2.12  -0.9 -0.375    19.59 20.99 01a59026o0505o 0x400b30  92.600000   820.16        4.71  1068.99       285.70   7314.70         7       0   -28.00        9.19    22.63        11.31      3.03        2        0        5       0
59026.476004 14.898112 0.005173  3988    19 o    0   907.27 299.61892 62.13773  8390.54  3620.23  2.37 2.20  -9.7 -0.384    19.59 21.01 01a59026o0511o 0x180031 209.894737   296.78        4.77   591.06       157.97   2731.37         7       0     4.25        6.47    11.44         4.05      0.80        4        1        2       0
59026.481545 15.776393 0.011615  1776    19 o    0     2.86 299.61892 62.13773  8407.90  3504.09  2.43 2.27 -10.7 -0.377    19.56 21.03 01a59026o0523o 0x400130  93.473684   159.59        4.37   332.02        88.74   1030.61         7       0     3.92        5.25    22.69         7.17      3.91        5        0        2       0
59030.460711 15.806141 0.013823  1728    22 o    0     2.28 299.61892 62.13773  8352.76  3585.42  2.31 2.05  -4.4 -0.380    19.45 20.44 01a59030o0477o 0x002010  78.545455    -4.90        5.98    51.24        13.70      8.51         7       0     9.62        6.34    13.66         3.94      0.70        6        0        1       0
59030.463929 15.784369 0.012933  1763    21 o    0     3.69 299.61892 62.13773  8332.24  3545.64  2.33 2.09 -10.5 -0.391    19.44 20.45 01a59030o0484o 0x400b30  83.952381    40.47        5.75    90.23        24.11     37.27         7       0    36.88        9.20    28.22        11.52      3.28        3        2        2       0
59030.466693 15.782523 0.012296  1766    20 o    0     2.26 299.61892 62.13773  8393.25  3625.03  2.33 2.09  -8.5 -0.388    19.49 20.47 01a59030o0490o 0x082030  88.300000   413.01        5.50  1177.69       314.75   6238.53         7       0    -6.53        7.42    13.87         4.90      1.02        4        1        2       0
59030.473138 15.784985 0.012324  1762    20 o    0     3.32 299.61892 62.13773  8409.69  3510.11  2.29 2.05 -12.4 -0.387    19.48 20.52 01a59030o0504o 0x400310  88.100000     4.04        5.23    43.27        11.57      9.70         7       0    17.03        5.64    27.93         8.06      4.05        6        0        1       0
59032.439338 15.787453 0.016675  1758    27 o    0     2.01 299.61892 62.13773  8927.17   509.35  2.06 1.78 -65.0 -0.458    19.08 19.82 02a59032o0422o 0x800010  65.111111    14.08        9.14    39.41        10.53      2.64         7       0     1.53        9.96    28.17         8.13      1.15        6        0        1       0
59032.441217 15.745654 0.017234  1827    29 o    0     0.80 299.61892 62.13773  8942.08   547.97  2.36 1.82 -57.6 -0.465    19.10 19.82 02a59032o0426o 0x880010  63.000000   -13.80        9.21    39.65        10.60      3.82         7       0     6.05       11.61     5.89         1.86      0.05        5        1        1       0
59032.452314 15.788071 0.021628  1757    35 o    0     0.42 299.61892 62.13773  8891.77   475.24  1.98 1.86 -79.1 -0.451    19.08 19.84 02a59032o0449o 0x800000  50.200000    11.96        8.25    23.41         6.26      1.21         7       0    10.03        8.84    24.38         7.04      1.38        6        0        1       0
